Date,Ingredient,Demand,Waste,Unit_Price,Stock_Level,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Waste_Percentage
2024-03-25,Turkey,144,10,8.13,159,0,3,2024,0,0,6.944444444444445
2024-03-26,Turkey,124,5,9.62,145,1,3,2024,0,0,4.032258064516129
2024-03-27,Turkey,123,7,14.87,155,2,3,2024,0,0,5.691056910569105
2024-03-28,Turkey,140,5,2.78,173,3,3,2024,0,0,3.571428571428571
2024-03-29,Turkey,120,5,8.04,139,4,3,2024,0,0,4.166666666666666
2024-03-30,Turkey,161,9,8.2,192,5,3,2024,1,0,5.590062111801243
2024-03-31,Turkey,131,7,7.7,163,6,3,2024,1,0,5.343511450381679
2024-04-01,Turkey,124,42,11.82,148,0,4,2024,0,0,33.87096774193548
2024-04-02,Turkey,118,7,6.94,146,1,4,2024,0,0,5.932203389830509
2024-04-03,Turkey,138,5,5.98,178,2,4,2024,0,0,3.6231884057971016
2024-04-04,Turkey,133,5,7.86,160,3,4,2024,0,0,3.7593984962406015
2024-04-05,Turkey,103,2,13.59,133,4,4,2024,0,0,1.9417475728155338
2024-04-06,Turkey,184,11,11.77,231,5,4,2024,1,0,5.978260869565218
2024-04-07,Turkey,130,10,2.14,150,6,4,2024,1,0,7.6923076923076925
2024-04-08,Turkey,111,5,13.19,126,0,4,2024,0,0,4.504504504504505
2024-04-09,Turkey,104,6,12.44,132,1,4,2024,0,0,5.769230769230769
2024-04-10,Turkey,150,3,14.8,193,2,4,2024,0,0,2.0
2024-04-11,Turkey,116,6,4.33,146,3,4,2024,0,0,5.172413793103448
2024-04-12,Turkey,120,7,2.41,152,4,4,2024,0,0,5.833333333333333
2024-04-13,Turkey,156,6,3.2,180,5,4,2024,1,0,3.8461538461538463
2024-04-14,Turkey,149,10,5.05,180,6,4,2024,1,0,6.7114093959731544
2024-04-15,Turkey,112,7,4.56,136,0,4,2024,0,0,6.25
2024-04-16,Turkey,115,8,2.11,138,1,4,2024,0,0,6.956521739130435
2024-04-17,Turkey,139,6,6.7,161,2,4,2024,0,0,4.316546762589928
2024-04-18,Turkey,132,8,12.46,150,3,4,2024,0,0,6.0606060606060606
2024-04-19,Turkey,109,6,9.71,134,4,4,2024,0,0,5.5045871559633035
2024-04-20,Turkey,154,8,9.09,197,5,4,2024,1,0,5.194805194805195
2024-04-21,Turkey,146,5,11.68,188,6,4,2024,1,0,3.4246575342465753
2024-04-22,Turkey,140,8,3.28,161,0,4,2024,0,0,5.714285714285714
2024-04-23,Turkey,119,7,4.42,149,1,4,2024,0,0,5.88235294117647
2024-04-24,Turkey,130,6,11.68,163,2,4,2024,0,0,4.615384615384616
2024-04-25,Turkey,142,6,10.22,176,3,4,2024,0,0,4.225352112676056
2024-04-26,Turkey,121,8,4.21,157,4,4,2024,0,0,6.6115702479338845
2024-04-27,Turkey,148,13,12.72,193,5,4,2024,1,0,8.783783783783784
2024-04-28,Turkey,180,8,5.36,225,6,4,2024,1,0,4.444444444444445
2024-04-29,Turkey,137,7,2.73,169,0,4,2024,0,0,5.109489051094891
2024-04-30,Turkey,134,5,12.66,163,1,4,2024,0,0,3.731343283582089
2024-05-01,Turkey,92,5,7.46,103,2,5,2024,0,0,5.434782608695652
2024-05-02,Turkey,139,9,2.35,173,3,5,2024,0,0,6.474820143884892
2024-05-03,Turkey,136,2,14.87,160,4,5,2024,0,0,1.4705882352941175
2024-05-04,Turkey,151,9,11.61,195,5,5,2024,1,0,5.960264900662252
2024-05-05,Turkey,141,7,2.34,182,6,5,2024,1,0,4.964539007092199
2024-05-06,Turkey,111,5,13.36,126,0,5,2024,0,0,4.504504504504505
2024-05-07,Turkey,106,6,14.33,121,1,5,2024,0,0,5.660377358490567
2024-05-08,Turkey,119,5,14.63,149,2,5,2024,0,0,4.201680672268908
2024-05-09,Turkey,110,8,12.04,131,3,5,2024,0,0,7.2727272727272725
2024-05-10,Turkey,120,3,3.28,140,4,5,2024,0,0,2.5
2024-05-11,Turkey,152,10,4.61,192,5,5,2024,1,0,6.578947368421052
2024-05-12,Turkey,147,8,5.69,164,6,5,2024,1,0,5.442176870748299
2024-05-13,Turkey,126,11,5.3,151,0,5,2024,0,0,8.73015873015873
2024-05-14,Turkey,122,8,11.72,150,1,5,2024,0,0,6.557377049180328
2024-05-15,Turkey,107,6,12.52,136,2,5,2024,0,0,5.607476635514018
2024-05-16,Turkey,114,9,5.77,140,3,5,2024,0,0,7.894736842105263
2024-05-17,Turkey,115,5,14.52,130,4,5,2024,0,0,4.3478260869565215
2024-05-18,Turkey,132,9,6.35,166,5,5,2024,1,0,6.8181818181818175
2024-05-19,Turkey,135,8,7.44,174,6,5,2024,1,0,5.9259259259259265
2024-05-20,Turkey,109,5,7.01,135,0,5,2024,0,0,4.587155963302752
2024-05-21,Turkey,113,6,9.24,139,1,5,2024,0,0,5.3097345132743365
2024-05-22,Turkey,131,7,10.91,155,2,5,2024,0,0,5.343511450381679
2024-05-23,Turkey,136,7,5.7,171,3,5,2024,0,0,5.147058823529411
2024-05-24,Turkey,119,5,5.14,132,4,5,2024,0,0,4.201680672268908
2024-05-25,Turkey,128,3,12.12,162,5,5,2024,1,0,2.34375
2024-05-26,Turkey,124,8,9.71,139,6,5,2024,1,0,6.451612903225806
2024-05-27,Turkey,137,3,12.04,151,0,5,2024,0,0,2.18978102189781
2024-05-28,Turkey,121,2,10.21,142,1,5,2024,0,0,1.6528925619834711
2024-05-29,Turkey,129,6,12.31,157,2,5,2024,0,0,4.651162790697675
2024-05-30,Turkey,110,2,7.47,126,3,5,2024,0,0,1.8181818181818181
2024-05-31,Turkey,123,7,6.85,160,4,5,2024,0,0,5.691056910569105
2024-06-01,Turkey,142,7,5.98,165,5,6,2024,1,0,4.929577464788732
2024-06-02,Turkey,134,5,3.73,166,6,6,2024,1,0,3.731343283582089
2024-06-03,Turkey,99,4,3.11,117,0,6,2024,0,0,4.040404040404041
2024-06-04,Turkey,124,8,11.94,154,1,6,2024,0,0,6.451612903225806
2024-06-05,Turkey,94,2,5.66,113,2,6,2024,0,0,2.127659574468085
2024-06-06,Turkey,102,5,14.49,116,3,6,2024,0,0,4.901960784313726
2024-06-07,Turkey,119,7,4.98,136,4,6,2024,0,0,5.88235294117647
2024-06-08,Turkey,123,5,2.78,141,5,6,2024,1,0,4.0650406504065035
2024-06-09,Turkey,122,6,14.7,154,6,6,2024,1,0,4.918032786885246
2024-06-10,Turkey,113,5,3.01,145,0,6,2024,0,0,4.424778761061947
2024-06-11,Turkey,101,5,7.08,130,1,6,2024,0,0,4.9504950495049505
2024-06-12,Turkey,112,7,5.51,138,2,6,2024,0,0,6.25
2024-06-13,Turkey,112,6,6.46,124,3,6,2024,0,0,5.357142857142857
2024-06-14,Turkey,111,6,14.41,127,4,6,2024,0,0,5.405405405405405
2024-06-15,Turkey,127,5,12.5,141,5,6,2024,1,0,3.937007874015748
2024-06-16,Turkey,140,4,6.64,156,6,6,2024,1,0,2.857142857142857
2024-06-17,Turkey,105,6,11.8,122,0,6,2024,0,0,5.714285714285714
2024-06-18,Turkey,110,4,9.54,139,1,6,2024,0,0,3.6363636363636362
2024-06-19,Turkey,123,5,2.14,154,2,6,2024,0,0,4.0650406504065035
2024-06-20,Turkey,144,9,7.25,184,3,6,2024,0,0,6.25
2024-06-21,Turkey,98,4,11.54,122,4,6,2024,0,0,4.081632653061225
2024-06-22,Turkey,152,6,7.58,185,5,6,2024,1,0,3.9473684210526314
2024-06-23,Turkey,125,9,14.79,162,6,6,2024,1,0,7.199999999999999
2024-06-24,Turkey,93,5,9.71,111,0,6,2024,0,0,5.376344086021505
2024-06-25,Turkey,115,6,12.71,141,1,6,2024,0,0,5.217391304347826
2024-06-26,Turkey,100,8,13.76,111,2,6,2024,0,0,8.0
2024-06-27,Turkey,109,7,10.47,140,3,6,2024,0,0,6.422018348623854
2024-06-28,Turkey,98,4,6.02,122,4,6,2024,0,0,4.081632653061225
2024-06-29,Turkey,153,13,2.64,185,5,6,2024,1,0,8.49673202614379
2024-06-30,Turkey,120,4,11.54,149,6,6,2024,1,0,3.3333333333333335
2024-07-01,Turkey,143,7,4.19,166,0,7,2024,0,1,4.895104895104895
2024-07-02,Turkey,153,8,14.71,195,1,7,2024,0,1,5.228758169934641
2024-07-03,Turkey,150,8,4.19,175,2,7,2024,0,1,5.333333333333334
2024-07-04,Turkey,169,6,13.76,218,3,7,2024,0,1,3.5502958579881656
2024-07-05,Turkey,160,11,8.56,203,4,7,2024,0,1,6.875000000000001
2024-07-06,Turkey,179,13,12.67,212,5,7,2024,1,1,7.262569832402235
2024-07-07,Turkey,171,8,7.59,206,6,7,2024,1,1,4.678362573099415
2024-07-08,Turkey,91,3,12.02,107,0,7,2024,0,0,3.296703296703297
2024-07-09,Turkey,83,2,8.47,99,1,7,2024,0,0,2.4096385542168677
2024-07-10,Turkey,110,5,2.13,123,2,7,2024,0,0,4.545454545454546
2024-07-11,Turkey,94,5,5.81,103,3,7,2024,0,0,5.319148936170213
2024-07-12,Turkey,105,5,12.92,135,4,7,2024,0,0,4.761904761904762
2024-07-13,Turkey,121,7,9.81,136,5,7,2024,1,0,5.785123966942149
2024-07-14,Turkey,116,7,4.74,128,6,7,2024,1,0,6.0344827586206895
2024-07-15,Turkey,93,5,6.68,111,0,7,2024,0,0,5.376344086021505
2024-07-16,Turkey,79,5,8.74,90,1,7,2024,0,0,6.329113924050633
2024-07-17,Turkey,91,5,13.18,113,2,7,2024,0,0,5.4945054945054945
2024-07-18,Turkey,96,4,6.76,106,3,7,2024,0,0,4.166666666666666
2024-07-19,Turkey,99,7,8.38,118,4,7,2024,0,0,7.07070707070707
2024-07-20,Turkey,108,5,5.24,129,5,7,2024,1,0,4.62962962962963
2024-07-21,Turkey,101,5,8.28,114,6,7,2024,1,0,4.9504950495049505
2024-07-22,Turkey,80,4,9.74,94,0,7,2024,0,0,5.0
2024-07-23,Turkey,98,5,13.08,117,1,7,2024,0,0,5.1020408163265305
2024-07-24,Turkey,99,5,11.85,114,2,7,2024,0,0,5.05050505050505
2024-07-25,Turkey,116,6,8.31,129,3,7,2024,0,0,5.172413793103448
2024-07-26,Turkey,98,5,8.76,128,4,7,2024,0,0,5.1020408163265305
2024-07-27,Turkey,122,5,4.89,139,5,7,2024,1,0,4.098360655737705
2024-07-28,Turkey,134,5,8.64,162,6,7,2024,1,0,3.731343283582089
2024-07-29,Turkey,98,3,2.98,111,0,7,2024,0,0,3.061224489795918
2024-07-30,Turkey,98,2,13.84,123,1,7,2024,0,0,2.0408163265306123
2024-07-31,Turkey,100,5,2.23,120,2,7,2024,0,0,5.0
2024-08-01,Turkey,95,7,6.65,117,3,8,2024,0,0,7.368421052631578
2024-08-02,Turkey,76,5,10.58,86,4,8,2024,0,0,6.578947368421052
2024-08-03,Turkey,110,5,2.88,132,5,8,2024,1,0,4.545454545454546
2024-08-04,Turkey,97,6,14.34,125,6,8,2024,1,0,6.185567010309279
2024-08-05,Turkey,97,4,11.04,123,0,8,2024,0,0,4.123711340206185
2024-08-06,Turkey,87,4,9.43,97,1,8,2024,0,0,4.597701149425287
2024-08-07,Turkey,101,6,6.5,112,2,8,2024,0,0,5.9405940594059405
2024-08-08,Turkey,90,4,9.3,102,3,8,2024,0,0,4.444444444444445
2024-08-09,Turkey,100,4,9.57,122,4,8,2024,0,0,4.0
2024-08-10,Turkey,108,5,11.88,130,5,8,2024,1,0,4.62962962962963
2024-08-11,Turkey,111,5,14.4,143,6,8,2024,1,0,4.504504504504505
2024-08-12,Turkey,105,6,5.03,129,0,8,2024,0,0,5.714285714285714
2024-08-13,Turkey,93,5,3.4,108,1,8,2024,0,0,5.376344086021505
2024-08-14,Turkey,97,6,8.07,121,2,8,2024,0,0,6.185567010309279
2024-08-15,Turkey,90,3,6.47,116,3,8,2024,0,0,3.3333333333333335
2024-08-16,Turkey,90,3,14.79,100,4,8,2024,0,0,3.3333333333333335
2024-08-17,Turkey,91,3,2.05,115,5,8,2024,1,0,3.296703296703297
2024-08-18,Turkey,107,8,11.54,130,6,8,2024,1,0,7.476635514018691
2024-08-19,Turkey,91,5,4.46,101,0,8,2024,0,0,5.4945054945054945
2024-08-20,Turkey,106,4,13.07,124,1,8,2024,0,0,3.7735849056603774
2024-08-21,Turkey,99,4,8.68,128,2,8,2024,0,0,4.040404040404041
2024-08-22,Turkey,89,4,6.16,111,3,8,2024,0,0,4.49438202247191
2024-08-23,Turkey,91,7,6.79,117,4,8,2024,0,0,7.6923076923076925
2024-08-24,Turkey,101,7,6.59,131,5,8,2024,1,0,6.9306930693069315
2024-08-25,Turkey,116,7,13.7,129,6,8,2024,1,0,6.0344827586206895
2024-08-26,Turkey,91,4,11.23,101,0,8,2024,0,0,4.395604395604396
2024-08-27,Turkey,90,8,4.15,107,1,8,2024,0,0,8.88888888888889
2024-08-28,Turkey,96,4,5.75,109,2,8,2024,0,0,4.166666666666666
2024-08-29,Turkey,96,3,2.91,116,3,8,2024,0,0,3.125
2024-08-30,Turkey,86,5,3.11,109,4,8,2024,0,0,5.813953488372093
2024-08-31,Turkey,109,6,2.17,137,5,8,2024,1,0,5.5045871559633035
2024-09-01,Turkey,91,2,9.31,100,6,9,2024,1,0,2.197802197802198
2024-09-02,Turkey,98,6,11.68,116,0,9,2024,0,0,6.122448979591836
2024-09-03,Turkey,94,4,6.52,114,1,9,2024,0,0,4.25531914893617
2024-09-04,Turkey,74,4,3.44,96,2,9,2024,0,0,5.405405405405405
2024-09-05,Turkey,87,4,7.06,109,3,9,2024,0,0,4.597701149425287
2024-09-06,Turkey,95,5,14.25,121,4,9,2024,0,0,5.263157894736842
2024-09-07,Turkey,120,7,9.85,143,5,9,2024,1,0,5.833333333333333
2024-09-08,Turkey,111,6,2.15,124,6,9,2024,1,0,5.405405405405405
2024-09-09,Turkey,84,5,4.39,95,0,9,2024,0,0,5.952380952380952
2024-09-10,Turkey,87,7,10.1,101,1,9,2024,0,0,8.045977011494253
2024-09-11,Turkey,85,4,11.58,111,2,9,2024,0,0,4.705882352941177
2024-09-12,Turkey,83,4,13.13,99,3,9,2024,0,0,4.819277108433735
2024-09-13,Turkey,74,4,10.4,87,4,9,2024,0,0,5.405405405405405
2024-09-14,Turkey,94,5,11.97,119,5,9,2024,1,0,5.319148936170213
2024-09-15,Turkey,105,6,8.75,129,6,9,2024,1,0,5.714285714285714
2024-09-16,Turkey,106,6,10.79,126,0,9,2024,0,0,5.660377358490567
2024-09-17,Turkey,91,4,13.08,103,1,9,2024,0,0,4.395604395604396
2024-09-18,Turkey,89,1,13.32,105,2,9,2024,0,0,1.1235955056179776
2024-09-19,Turkey,74,4,10.34,84,3,9,2024,0,0,5.405405405405405
2024-09-20,Turkey,92,2,14.83,112,4,9,2024,0,0,2.1739130434782608
2024-09-21,Turkey,106,3,10.46,125,5,9,2024,1,0,2.8301886792452833
2024-09-22,Turkey,117,1,4.93,130,6,9,2024,1,0,0.8547008547008548
2024-09-23,Turkey,71,3,11.24,87,0,9,2024,0,0,4.225352112676056
2024-09-24,Turkey,82,4,13.5,91,1,9,2024,0,0,4.878048780487805
2024-09-25,Turkey,81,5,11.65,99,2,9,2024,0,0,6.172839506172839
2024-09-26,Turkey,106,4,13.42,120,3,9,2024,0,0,3.7735849056603774
2024-09-27,Turkey,87,3,12.99,111,4,9,2024,0,0,3.4482758620689653
2024-09-28,Turkey,116,6,4.09,137,5,9,2024,1,0,5.172413793103448
2024-09-29,Turkey,107,6,12.46,134,6,9,2024,1,0,5.607476635514018
2024-09-30,Turkey,99,5,5.59,126,0,9,2024,0,0,5.05050505050505
2024-10-01,Turkey,86,5,4.9,109,1,10,2024,0,0,5.813953488372093
2024-10-02,Turkey,94,6,6.57,108,2,10,2024,0,0,6.382978723404255
2024-10-03,Turkey,81,3,6.59,96,3,10,2024,0,0,3.7037037037037033
2024-10-04,Turkey,85,4,8.52,102,4,10,2024,0,0,4.705882352941177
2024-10-05,Turkey,109,4,7.54,126,5,10,2024,1,0,3.669724770642202
2024-10-06,Turkey,120,2,3.73,132,6,10,2024,1,0,1.6666666666666667
2024-10-07,Turkey,86,3,9.48,103,0,10,2024,0,0,3.488372093023256
2024-10-08,Turkey,83,4,11.43,107,1,10,2024,0,0,4.819277108433735
2024-10-09,Turkey,82,5,4.25,94,2,10,2024,0,0,6.097560975609756
2024-10-10,Turkey,79,8,14.84,97,3,10,2024,0,0,10.126582278481013
2024-10-11,Turkey,97,1,5.37,115,4,10,2024,0,0,1.0309278350515463
2024-10-12,Turkey,91,5,8.74,108,5,10,2024,1,0,5.4945054945054945
2024-10-13,Turkey,114,6,12.16,127,6,10,2024,1,0,5.263157894736842
2024-10-14,Turkey,92,4,2.38,117,0,10,2024,0,0,4.3478260869565215
2024-10-15,Turkey,100,5,12.13,119,1,10,2024,0,0,5.0
2024-10-16,Turkey,95,5,4.05,113,2,10,2024,0,0,5.263157894736842
2024-10-17,Turkey,82,4,11.02,103,3,10,2024,0,0,4.878048780487805
2024-10-18,Turkey,94,6,10.09,106,4,10,2024,0,0,6.382978723404255
2024-10-19,Turkey,109,6,9.67,122,5,10,2024,1,0,5.5045871559633035
2024-10-20,Turkey,115,8,4.42,147,6,10,2024,1,0,6.956521739130435
2024-10-21,Turkey,91,4,4.43,115,0,10,2024,0,0,4.395604395604396
2024-10-22,Turkey,87,32,6.36,96,1,10,2024,0,0,36.7816091954023
2024-10-23,Turkey,95,5,10.43,115,2,10,2024,0,0,5.263157894736842
2024-10-24,Turkey,83,4,8.41,92,3,10,2024,0,0,4.819277108433735
2024-10-25,Turkey,122,5,7.95,142,4,10,2024,0,0,4.098360655737705
2024-10-26,Turkey,126,6,2.21,162,5,10,2024,1,0,4.761904761904762
2024-10-27,Turkey,104,5,9.1,119,6,10,2024,1,0,4.807692307692308
2024-10-28,Turkey,96,7,4.83,115,0,10,2024,0,0,7.291666666666667
2024-10-29,Turkey,100,4,12.58,127,1,10,2024,0,0,4.0
2024-10-30,Turkey,106,6,13.92,122,2,10,2024,0,0,5.660377358490567
2024-10-31,Turkey,76,3,5.52,92,3,10,2024,0,0,3.9473684210526314
2024-11-01,Turkey,118,41,14.23,149,4,11,2024,0,0,34.74576271186441
2024-11-02,Turkey,121,9,2.55,138,5,11,2024,1,0,7.43801652892562
2024-11-03,Turkey,120,7,6.96,153,6,11,2024,1,0,5.833333333333333
2024-11-04,Turkey,79,2,12.77,96,0,11,2024,0,0,2.5316455696202533
2024-11-05,Turkey,98,4,8.79,125,1,11,2024,0,0,4.081632653061225
2024-11-06,Turkey,88,3,4.87,100,2,11,2024,0,0,3.4090909090909087
2024-11-07,Turkey,114,8,2.68,145,3,11,2024,0,0,7.017543859649122
2024-11-08,Turkey,114,7,8.33,144,4,11,2024,0,0,6.140350877192982
2024-11-09,Turkey,134,8,12.82,155,5,11,2024,1,0,5.970149253731343
2024-11-10,Turkey,110,7,10.66,132,6,11,2024,1,0,6.363636363636363
2024-11-11,Turkey,120,5,13.75,151,0,11,2024,0,0,4.166666666666666
2024-11-12,Turkey,107,10,8.08,128,1,11,2024,0,0,9.345794392523365
2024-11-13,Turkey,94,4,9.2,105,2,11,2024,0,0,4.25531914893617
2024-11-14,Turkey,106,6,2.79,121,3,11,2024,0,0,5.660377358490567
2024-11-15,Turkey,88,4,4.89,110,4,11,2024,0,0,4.545454545454546
2024-11-16,Turkey,130,5,14.27,150,5,11,2024,1,0,3.8461538461538463
2024-11-17,Turkey,132,5,14.73,164,6,11,2024,1,0,3.787878787878788
2024-11-18,Turkey,106,6,8.02,133,0,11,2024,0,0,5.660377358490567
2024-11-19,Turkey,108,6,13.26,121,1,11,2024,0,0,5.555555555555555
2024-11-20,Turkey,104,7,4.99,129,2,11,2024,0,0,6.730769230769231
2024-11-21,Turkey,104,6,10.51,119,3,11,2024,0,0,5.769230769230769
2024-11-22,Turkey,99,5,4.75,126,4,11,2024,0,0,5.05050505050505
2024-11-23,Turkey,155,3,14.99,191,5,11,2024,1,0,1.935483870967742
2024-11-24,Turkey,127,7,9.73,148,6,11,2024,1,0,5.511811023622047
2024-11-25,Turkey,102,5,12.17,125,0,11,2024,0,0,4.901960784313726
2024-11-26,Turkey,79,5,8.17,101,1,11,2024,0,0,6.329113924050633
2024-11-27,Turkey,105,3,2.28,135,2,11,2024,0,0,2.857142857142857
2024-11-28,Turkey,106,6,5.52,135,3,11,2024,0,0,5.660377358490567
2024-11-29,Turkey,108,4,12.15,129,4,11,2024,0,0,3.7037037037037033
2024-11-30,Turkey,141,8,10.97,171,5,11,2024,1,0,5.673758865248227
2024-12-01,Turkey,117,7,4.13,146,6,12,2024,1,0,5.982905982905983
2024-12-02,Turkey,113,7,9.54,135,0,12,2024,0,0,6.1946902654867255
2024-12-03,Turkey,119,5,13.02,140,1,12,2024,0,0,4.201680672268908
2024-12-04,Turkey,131,6,10.64,150,2,12,2024,0,0,4.580152671755725
2024-12-05,Turkey,102,5,4.68,124,3,12,2024,0,0,4.901960784313726
2024-12-06,Turkey,98,3,8.64,112,4,12,2024,0,0,3.061224489795918
2024-12-07,Turkey,156,7,7.71,201,5,12,2024,1,0,4.487179487179487
2024-12-08,Turkey,139,49,9.49,163,6,12,2024,1,0,35.25179856115108
2024-12-09,Turkey,107,3,5.29,131,0,12,2024,0,0,2.803738317757009
2024-12-10,Turkey,97,3,14.67,112,1,12,2024,0,0,3.0927835051546393
2024-12-11,Turkey,152,9,13.18,179,2,12,2024,0,0,5.921052631578947
2024-12-12,Turkey,131,9,4.63,170,3,12,2024,0,0,6.870229007633588
2024-12-13,Turkey,127,6,5.0,141,4,12,2024,0,0,4.724409448818897
2024-12-14,Turkey,144,9,13.16,182,5,12,2024,1,0,6.25
2024-12-15,Turkey,237,9,5.02,274,6,12,2024,1,1,3.79746835443038
2024-12-16,Turkey,154,9,11.28,195,0,12,2024,0,1,5.844155844155844
2024-12-17,Turkey,148,7,12.55,165,1,12,2024,0,1,4.72972972972973
2024-12-18,Turkey,195,7,7.44,237,2,12,2024,0,1,3.5897435897435894
2024-12-19,Turkey,182,9,3.49,201,3,12,2024,0,1,4.945054945054945
2024-12-20,Turkey,152,5,7.4,185,4,12,2024,0,1,3.289473684210526
2024-12-21,Turkey,229,18,8.64,279,5,12,2024,1,1,7.860262008733625
2024-12-22,Turkey,186,8,6.17,227,6,12,2024,1,1,4.301075268817205
2024-12-23,Turkey,153,6,7.29,199,0,12,2024,0,1,3.9215686274509802
2024-12-24,Turkey,171,6,6.07,200,1,12,2024,0,1,3.508771929824561
2024-12-25,Turkey,157,6,14.85,178,2,12,2024,0,1,3.821656050955414
2024-12-26,Turkey,194,9,6.15,243,3,12,2024,0,1,4.639175257731959
2024-12-27,Turkey,157,12,3.93,196,4,12,2024,0,1,7.643312101910828
2024-12-28,Turkey,169,11,6.58,199,5,12,2024,1,1,6.508875739644971
2024-12-29,Turkey,216,7,10.79,276,6,12,2024,1,1,3.2407407407407405
2024-12-30,Turkey,160,6,2.81,204,0,12,2024,0,1,3.75
2024-12-31,Turkey,136,7,10.73,150,1,12,2024,0,1,5.147058823529411
2025-01-01,Turkey,131,6,7.66,146,2,1,2025,0,0,4.580152671755725
2023-01-01,Duck,87,5,2.63,111,6,1,2023,1,0,5.747126436781609
2023-01-02,Duck,80,5,6.92,104,0,1,2023,0,0,6.25
2023-01-03,Duck,78,4,12.79,89,1,1,2023,0,0,5.128205128205128
2023-01-04,Duck,85,7,4.97,107,2,1,2023,0,0,8.235294117647058
2023-01-05,Duck,68,1,8.4,79,3,1,2023,0,0,1.4705882352941175
2023-01-06,Duck,85,3,13.48,94,4,1,2023,0,0,3.5294117647058822
2023-01-07,Duck,89,4,7.72,102,5,1,2023,1,0,4.49438202247191
2023-01-08,Duck,85,3,4.13,109,6,1,2023,1,0,3.5294117647058822
2023-01-09,Duck,73,4,12.05,93,0,1,2023,0,0,5.47945205479452
2023-01-10,Duck,78,4,6.98,91,1,1,2023,0,0,5.128205128205128
2023-01-11,Duck,82,5,2.85,99,2,1,2023,0,0,6.097560975609756
2023-01-12,Duck,61,3,14.31,69,3,1,2023,0,0,4.918032786885246
2023-01-13,Duck,80,3,14.49,100,4,1,2023,0,0,3.75
2023-01-14,Duck,92,4,11.28,119,5,1,2023,1,0,4.3478260869565215
2023-01-15,Duck,86,3,6.31,103,6,1,2023,1,0,3.488372093023256
2023-01-16,Duck,81,4,7.3,96,0,1,2023,0,0,4.938271604938271
2023-01-17,Duck,77,4,8.22,88,1,1,2023,0,0,5.194805194805195
2023-01-18,Duck,74,6,2.92,85,2,1,2023,0,0,8.108108108108109
2023-01-19,Duck,69,3,9.19,80,3,1,2023,0,0,4.3478260869565215
2023-01-20,Duck,84,4,14.14,104,4,1,2023,0,0,4.761904761904762
2023-01-21,Duck,79,5,12.94,89,5,1,2023,1,0,6.329113924050633
2023-01-22,Duck,93,4,4.74,115,6,1,2023,1,0,4.301075268817205
2023-01-23,Duck,66,2,4.28,79,0,1,2023,0,0,3.0303030303030303
2023-01-24,Duck,80,3,14.54,90,1,1,2023,0,0,3.75
2023-01-25,Duck,76,5,9.02,87,2,1,2023,0,0,6.578947368421052
2023-01-26,Duck,80,30,4.12,91,3,1,2023,0,0,37.5
2023-01-27,Duck,69,3,8.86,82,4,1,2023,0,0,4.3478260869565215
2023-01-28,Duck,92,5,4.38,113,5,1,2023,1,0,5.434782608695652
2023-01-29,Duck,95,4,7.98,111,6,1,2023,1,0,4.2105263157894735
2023-01-30,Duck,76,5,10.59,84,0,1,2023,0,0,6.578947368421052
2023-01-31,Duck,72,5,12.02,93,1,1,2023,0,0,6.944444444444445
2023-02-01,Duck,64,4,7.53,79,2,2,2023,0,0,6.25
2023-02-02,Duck,91,5,13.75,101,3,2,2023,0,0,5.4945054945054945
2023-02-03,Duck,77,3,12.53,86,4,2,2023,0,0,3.896103896103896
2023-02-04,Duck,117,7,7.6,131,5,2,2023,1,0,5.982905982905983
2023-02-05,Duck,86,5,9.74,109,6,2,2023,1,0,5.813953488372093
2023-02-06,Duck,82,4,8.9,96,0,2,2023,0,0,4.878048780487805
2023-02-07,Duck,66,3,6.65,85,1,2,2023,0,0,4.545454545454546
2023-02-08,Duck,95,3,12.37,108,2,2,2023,0,0,3.1578947368421053
2023-02-09,Duck,88,6,14.31,105,3,2,2023,0,0,6.8181818181818175
2023-02-10,Duck,81,6,4.6,104,4,2,2023,0,0,7.4074074074074066
2023-02-11,Duck,93,3,14.67,110,5,2,2023,1,0,3.225806451612903
2023-02-12,Duck,95,4,6.36,117,6,2,2023,1,0,4.2105263157894735
2023-02-13,Duck,74,5,8.08,83,0,2,2023,0,0,6.756756756756757
2023-02-14,Duck,71,4,5.68,87,1,2,2023,0,0,5.633802816901409
2023-02-15,Duck,84,2,3.61,105,2,2,2023,0,0,2.380952380952381
2023-02-16,Duck,68,5,12.45,84,3,2,2023,0,0,7.352941176470589
2023-02-17,Duck,77,5,7.56,89,4,2,2023,0,0,6.493506493506493
2023-02-18,Duck,100,2,13.92,122,5,2,2023,1,0,2.0
2023-02-19,Duck,102,7,3.94,131,6,2,2023,1,0,6.862745098039216
2023-02-20,Duck,62,3,6.8,80,0,2,2023,0,0,4.838709677419355
2023-02-21,Duck,76,5,9.68,96,1,2,2023,0,0,6.578947368421052
2023-02-22,Duck,85,3,2.12,94,2,2,2023,0,0,3.5294117647058822
2023-02-23,Duck,83,3,10.71,93,3,2,2023,0,0,3.614457831325301
2023-02-24,Duck,77,4,4.84,85,4,2,2023,0,0,5.194805194805195
2023-02-25,Duck,86,5,11.31,97,5,2,2023,1,0,5.813953488372093
2023-02-26,Duck,97,35,7.46,111,6,2,2023,1,0,36.08247422680412
2023-02-27,Duck,82,4,8.06,91,0,2,2023,0,0,4.878048780487805
